dataset	split	embedding_model	condition_label	condition	candidate_top_n	beta	samples	recall@3	recall@5	recall@7	recall@9	violation@3	violation@5	violation@7	violation@9	avg_recall	avg_violation	avg_recall_delta	avg_violation_delta	strict_recall_kept_all_k	avg_recall_kept	violation_lower_all_k	avg_violation_lower	mean_answer_rank	mean_trap_rank	recall_delta@3	violation_delta@3	recall_delta@5	violation_delta@5	recall_delta@7	violation_delta@7	recall_delta@9	violation_delta@9
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.46	3452	0.9049826187717266	0.9154113557358052	0.9226535341830824	0.9272885283893396	0.0770567786790266	0.0938586326767091	0.1028389339513325	0.1089223638470451	0.9175840092699884	0.0956691772885283	-0.0236095017381227	-0.7914252607184241	False	False	True	True	686.9191772885284	36776.97769409038	-0.0220162224797219	-0.7552143684820395	-0.0246234067207415	-0.7922943221320974	-0.0240440324449594	-0.8053302433371958	-0.0237543453070683	-0.8128621089223638
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.47	3452	0.9052723059096176	0.9151216685979142	0.921784472769409	0.9261297798377752	0.0758980301274623	0.0903823870220162	0.100811123986095	0.1071842410196987	0.917077056778679	0.093568945538818	-0.0241164542294322	-0.7935254924681345	False	False	True	True	710.4391657010428	37986.57097334878	-0.0217265353418308	-0.7563731170336038	-0.0249130938586327	-0.7957705677867903	-0.0249130938586327	-0.8073580533024334	-0.0249130938586326	-0.8146002317497103
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.48	3452	0.9052723059096176	0.9142526071842412	0.9212050984936268	0.9249710312862108	0.0744495944380069	0.0892236384704519	0.0976245654692931	0.104577056778679	0.9164252607184242	0.0914687137891077	-0.0247682502896869	-0.7956257242178448	False	False	True	True	734.407010428737	39195.9617612978	-0.0217265353418308	-0.7578215527230592	-0.0257821552723058	-0.7969293163383546	-0.0254924681344148	-0.8105446118192352	-0.0260718424101968	-0.81720741599073
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.49	3452	0.9049826187717266	0.9136732329084588	0.9209154113557358	0.9246813441483198	0.0730011587485515	0.0863267670915411	0.093279258400927	0.1016801853997682	0.9160631517960602	0.0885718424101969	-0.0251303592120509	-0.7985225955967555	False	False	True	True	758.9603128621089	40402.2821552723	-0.0220162224797219	-0.7592699884125145	-0.0263615295480881	-0.7998261877172654	-0.0257821552723058	-0.8148899188876014	-0.026361529548088	-0.8201042873696407
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.5	3452	0.9038238702201622	0.9133835457705678	0.9203360370799536	0.9243916570104288	0.0718424101969872	0.0831402085747392	0.0900926998841251	0.0964658169177288	0.915483777520278	0.0853852838933951	-0.0257097334878331	-0.8017091541135574	False	False	True	True	784.0695249130939	41606.23464658169	-0.0231749710312862	-0.7604287369640789	-0.0266512166859791	-0.8030127462340673	-0.0263615295480881	-0.8180764774044033	-0.0266512166859791	-0.8253186558516802
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.51	3452	0.9023754345307068	0.9130938586326768	0.9200463499420626	0.9235225955967556	0.0706836616454229	0.0819814600231749	0.0883545770567786	0.0944380069524913	0.9147595596755504	0.0838644264194669	-0.0264339513325607	-0.8032300115874855	False	False	True	True	809.1416570104287	42806.824739281576	-0.0246234067207417	-0.7615874855156431	-0.0269409038238702	-0.8041714947856315	-0.0266512166859791	-0.8198146002317497	-0.0275202780996522	-0.8273464658169177
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.52	3452	0.9006373117033604	0.9128041714947857	0.9194669756662804	0.9235225955967556	0.0692352259559675	0.0782155272305909	0.0866164542294322	0.0912514484356894	0.9141077636152956	0.08132966396292	-0.0270857473928156	-0.8057647740440325	False	False	True	True	834.1520857473928	44001.43337195829	-0.0263615295480881	-0.7630359212050986	-0.0272305909617612	-0.8079374275782155	-0.0272305909617612	-0.8215527230590962	-0.0275202780996522	-0.8305330243337196
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.53	3452	0.899188876013905	0.9119351100811124	0.917728852838934	0.9226535341830824	0.0677867902665121	0.0758980301274623	0.0837195828505214	0.0883545770567786	0.9128765932792584	0.0789397450753186	-0.0283169177288528	-0.8081546929316339	False	False	True	True	858.8945538818076	45190.96436848204	-0.0278099652375435	-0.764484356894554	-0.0280996523754345	-0.8102549246813442	-0.0289687137891078	-0.824449594438007	-0.0283893395133255	-0.8334298957126303
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.54	3452	0.8974507531865585	0.9119351100811124	0.9171494785631518	0.9209154113557358	0.0660486674391657	0.0741599073001158	0.0825608342989571	0.0863267670915411	0.9118626882966396	0.0772740440324449	-0.0293308227114715	-0.8098203939745076	False	False	True	True	883.117033603708	46372.61587485515	-0.0295480880648899	-0.7662224797219004	-0.0280996523754345	-0.8119930475086906	-0.0295480880648899	-0.8256083429895713	-0.0301274623406719	-0.8354577056778678
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.55	3452	0.8965816917728853	0.9113557358053302	0.9162804171494786	0.9203360370799536	0.0646002317497103	0.0730011587485515	0.0802433371958285	0.0840092699884125	0.911138470451912	0.0754634994206257	-0.0300550405561993	-0.8116309385863268	False	False	True	True	906.6471610660486	47545.831981460025	-0.0304171494785632	-0.7676709154113558	-0.0286790266512166	-0.813151796060255	-0.0304171494785631	-0.8279258400926999	-0.0307068366164542	-0.8377752027809965
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.56	3452	0.8960023174971031	0.9093279258400928	0.9154113557358052	0.9197566628041716	0.0619930475086906	0.0718424101969872	0.0770567786790266	0.0825608342989571	0.9101245654692932	0.0733632676709154	-0.031068945538818	-0.8137311703360371	False	False	True	True	929.2859212050984	48710.42265353418	-0.0309965237543453	-0.7702780996523755	-0.0307068366164542	-0.8143105446118193	-0.0312862108922363	-0.8311123986095018	-0.0312862108922363	-0.8392236384704519
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.57	3452	0.8939745075318656	0.9075898030127464	0.9148319814600232	0.9185979142526072	0.059965237543453	0.0695249130938586	0.0741599073001158	0.0790845886442642	0.9087485515643106	0.0706836616454229	-0.0324449594438006	-0.8164107763615296	False	False	True	True	951.2459443800695	49865.94061413673	-0.0330243337195829	-0.772305909617613	-0.0324449594438006	-0.8166280417149478	-0.0318655851680185	-0.8340092699884125	-0.0324449594438006	-0.8426998841251448
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.58	3452	0.8928157589803013	0.9073001158748552	0.91396292004635	0.9183082271147162	0.0582271147161066	0.06720741599073	0.0712630359212051	0.0753186558516801	0.9080967555040556	0.0680040556199304	-0.0330967555040556	-0.819090382387022	False	False	True	True	972.478852838934	51010.76969872537	-0.0341830822711471	-0.7740440324449595	-0.0327346465816917	-0.8189455388180765	-0.0327346465816917	-0.8369061413673233	-0.0327346465816916	-0.8464658169177288
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.59	3452	0.8913673232908459	0.906431054461182	0.9125144843568944	0.9171494785631518	0.0564889918887601	0.0657589803012746	0.0692352259559675	0.0744495944380069	0.9068655851680184	0.0664831981460023	-0.0343279258400927	-0.8206112398609502	False	False	True	True	992.9661066048668	52144.92236384704	-0.0356315179606026	-0.775782155272306	-0.033603707995365	-0.8203939745075319	-0.0341830822711471	-0.8389339513325609	-0.033893395133256	-0.8473348783314021
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.6	3452	0.8902085747392816	0.9052723059096176	0.9119351100811124	0.9151216685979142	0.0547508690614136	0.0640208574739281	0.0680764774044032	0.0727114716106604	0.9056344148319816	0.0648899188876013	-0.0355590961761297	-0.8222045191193511	False	False	True	True	1013.068945538818	53268.02288528389	-0.0367902665121668	-0.7775202780996524	-0.0347624565469293	-0.8221320973348784	-0.0347624565469293	-0.8400926998841252	-0.0359212050984936	-0.8490730011587485
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.61	3452	0.8881807647740441	0.9038238702201622	0.9113557358053302	0.9148319814600232	0.0541714947856315	0.0625724217844727	0.0669177288528389	0.070973348783314	0.90454808806489	0.0636587485515643	-0.0366454229432212	-0.8234356894553883	False	False	True	True	1032.528968713789	54377.58864426419	-0.0388180764774044	-0.7780996523754345	-0.0362108922363847	-0.8235805330243338	-0.0353418308227114	-0.8412514484356894	-0.0362108922363846	-0.8508111239860949
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.62	3452	0.8876013904982619	0.9020857473928158	0.9096176129779838	0.9142526071842412	0.0533024333719582	0.0605446118192352	0.0651796060254924	0.0683661645422943	0.9033893395133256	0.061848203939745	-0.0378041714947855	-0.8252462340672074	False	False	True	True	1051.7798377752029	55473.626013904985	-0.0393974507531865	-0.7789687137891078	-0.0379490150637311	-0.8256083429895713	-0.0370799536500578	-0.842989571263036	-0.0367902665121667	-0.8534183082271147
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.63	3452	0.8870220162224797	0.8997682502896871	0.9075898030127464	0.91396292004635	0.0521436848203939	0.0593858632676709	0.0622827346465816	0.0666280417149478	0.9020857473928158	0.0601100811123986	-0.0391077636152954	-0.826984356894554	False	False	True	True	1071.2308806488993	56556.49246813441	-0.0399768250289688	-0.7801274623406721	-0.0402665121668598	-0.8267670915411356	-0.0391077636152954	-0.8458864426419467	-0.0370799536500578	-0.8551564310544612
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.64	3452	0.8864426419466975	0.899188876013905	0.906431054461182	0.9125144843568944	0.0518539976825029	0.0579374275782155	0.0617033603707995	0.0643105446118192	0.9011442641946696	0.0589513325608343	-0.0400492468134415	-0.8281431054461182	False	False	True	True	1091.0408458864426	57624.275202781	-0.0405561993047509	-0.7804171494785632	-0.0408458864426419	-0.828215527230591	-0.0402665121668598	-0.8464658169177289	-0.0385283893395133	-0.8574739281575898
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.65	3452	0.8849942062572422	0.8983198146002318	0.9046929316338356	0.9119351100811124	0.0506952491309385	0.0573580533024333	0.0602549246813441	0.0625724217844727	0.8999855156431055	0.0577201622247972	-0.0412079953650057	-0.8293742757821553	False	False	True	True	1111.273754345307	58676.007821552725	-0.0420046349942062	-0.7815758980301275	-0.0417149478563151	-0.8287949015063731	-0.0420046349942062	-0.8479142526071842	-0.0391077636152954	-0.8592120509849362
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.66	3452	0.8818076477404403	0.8965816917728853	0.90324449594438	0.9110660486674392	0.0498261877172653	0.0564889918887601	0.059965237543453	0.0625724217844727	0.8981749710312863	0.0572132097334878	-0.0430185399768249	-0.8298812282734647	False	False	True	True	1132.1822132097334	59710.3493626883	-0.0451911935110082	-0.7824449594438008	-0.0434530706836616	-0.8296639629200464	-0.0434530706836616	-0.8482039397450754	-0.0399768250289687	-0.8592120509849362
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.67	3452	0.8783314020857474	0.895422943221321	0.9020857473928158	0.9093279258400928	0.0492468134414832	0.0550405561993047	0.0579374275782155	0.0602549246813441	0.8962920046349943	0.0556199304750869	-0.0449015063731169	-0.8314745075318657	False	False	True	True	1153.8105446118193	60727.623986095015	-0.048667439165701	-0.7830243337195829	-0.0446118192352259	-0.8311123986095018	-0.0446118192352259	-0.8502317497103129	-0.0417149478563151	-0.8615295480880648
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.68	3452	0.8774623406720742	0.8936848203939745	0.9009269988412516	0.9087485515643106	0.0483777520278099	0.0535921205098493	0.056199304750869	0.0588064889918887	0.8952056778679027	0.0542439165701042	-0.0459878331402084	-0.8328505214368482	False	False	True	True	1176.720451911935	61725.081981460025	-0.0495365005793743	-0.7838933951332562	-0.0463499420625724	-0.8325608342989571	-0.0457705677867902	-0.8519698725376593	-0.0422943221320972	-0.8629779837775202
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.69	3452	0.8757242178447276	0.8925260718424102	0.9000579374275782	0.906720741599073	0.0475086906141367	0.0527230590961761	0.0556199304750869	0.0567786790266512	0.8937572421784472	0.0531575898030127	-0.047436268829664	-0.8339368482039398	False	False	True	True	1200.5785052143683	62703.72132097335	-0.0512746234067208	-0.7847624565469293	-0.0475086906141367	-0.8334298957126304	-0.0466396292004634	-0.8525492468134415	-0.0443221320973348	-0.8650057937427578
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.7	3452	0.8739860950173812	0.8913673232908459	0.8983198146002318	0.9061413673232908	0.0460602549246813	0.0518539976825029	0.0547508690614136	0.0564889918887601	0.8924536500579374	0.0522885283893395	-0.0487398609501738	-0.834805909617613	False	False	True	True	1225.9724797219003	63660.73957126304	-0.0530127462340672	-0.7862108922363847	-0.048667439165701	-0.8342989571263036	-0.0483777520278099	-0.8534183082271147	-0.0449015063731169	-0.8652954808806489
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.71	3452	0.8728273464658169	0.8884704519119351	0.8965816917728853	0.9044032444959444	0.0451911935110081	0.0509849362688296	0.0533024333719582	0.0556199304750869	0.8905706836616454	0.0512746234067207	-0.0506228273464658	-0.8358198146002318	False	False	True	True	1252.6338354577056	64596.132387022015	-0.0541714947856315	-0.787079953650058	-0.0515643105446118	-0.8351680185399768	-0.0501158748551564	-0.8548667439165701	-0.0466396292004634	-0.866164542294322
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.72	3452	0.8705098493626883	0.8861529548088065	0.8939745075318656	0.902665121668598	0.0437427578215527	0.0495365005793742	0.0530127462340672	0.0544611819235225	0.8883256083429896	0.0501882966396292	-0.0528679026651216	-0.8369061413673233	False	False	True	True	1280.7879490150638	65506.851969872536	-0.0564889918887602	-0.7885283893395134	-0.0538818076477404	-0.8366164542294322	-0.0527230590961761	-0.8551564310544613	-0.0483777520278099	-0.8673232908458864
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.73	3452	0.8690614136732329	0.8832560834298957	0.8925260718424102	0.9009269988412516	0.0422943221320973	0.0489571263035921	0.0512746234067207	0.0533024333719582	0.8864426419466975	0.0489571263035921	-0.0547508690614136	-0.8381373117033604	False	False	True	True	1310.1868482039397	66394.31199304751	-0.0579374275782156	-0.7899768250289687	-0.0567786790266512	-0.8371958285052143	-0.0541714947856315	-0.8568945538818077	-0.0501158748551563	-0.8684820393974507
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.74	3452	0.8638470451911935	0.8797798377752027	0.8896292004634995	0.899188876013905	0.0414252607184241	0.0475086906141367	0.0509849362688296	0.0515643105446118	0.8831112398609502	0.0478707995365005	-0.058082271147161	-0.839223638470452	False	False	True	True	1341.0457705677868	67255.75521436849	-0.063151796060255	-0.790845886442642	-0.0602549246813441	-0.8386442641946698	-0.0570683661645422	-0.8571842410196988	-0.0518539976825028	-0.8702201622247971
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.75	3452	0.8600811123986095	0.8777520278099652	0.8873117033603708	0.8971610660486674	0.0402665121668597	0.0443221320973348	0.0492468134414832	0.0506952491309385	0.8805764774044033	0.0461326767091541	-0.0606170336037079	-0.8409617612977984	False	False	True	True	1373.0831402085748	68090.22972190035	-0.0669177288528389	-0.7920046349942063	-0.0622827346465817	-0.8418308227114717	-0.0593858632676709	-0.8589223638470452	-0.0538818076477404	-0.8710892236384704
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.76	3452	0.8557358053302433	0.8765932792584009	0.8852838933951332	0.8939745075318656	0.0399768250289687	0.0437427578215527	0.0472190034762456	0.0492468134414832	0.8778968713789107	0.0450463499420625	-0.0632966396292005	-0.84204808806489	False	False	True	True	1406.3172074159909	68896.6161645423	-0.0712630359212052	-0.7922943221320974	-0.063441483198146	-0.8424101969872538	-0.0614136732329084	-0.8609501738122828	-0.0570683661645422	-0.8725376593279258
ExcluIR	full	text-embedding-3-large	q_target-q_trap	target - beta*q_trap	all	0.77	3452	0.8528389339513326	0.8719582850521437	0.8826767091541136	0.8922363847045192	0.0391077636152954	0.0434530706836616	0.0466396292004635	0.0477983777520278	0.8749275782155272	0.0442497103128621	-0.0662659327925839	-0.8428447276940905	False	False	True	True	1440.406720741599	69674.12775202781	-0.0741599073001159	-0.7931633835457707	-0.0680764774044032	-0.8426998841251448	-0.0640208574739281	-0.8615295480880649	-0.0588064889918886	-0.8739860950173812
