retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b0.1,1000,0.895,55.325,246.934,0.928,0.218,0.7100000000000001,0.937,0.292,0.645,0.947,0.364,0.583,0.952,0.487,0.46499999999999997,0.60075,2.0,2.0,0.1,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b0.2,1000,0.896,55.328,247.116,0.928,0.203,0.7250000000000001,0.937,0.262,0.675,0.946,0.339,0.607,0.952,0.47,0.482,0.62225,2.0,2.0,0.2,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b0.3,1000,0.902,55.337,247.278,0.924,0.188,0.736,0.936,0.24,0.6960000000000001,0.946,0.314,0.6319999999999999,0.952,0.451,0.5009999999999999,0.64125,2.0,2.0,0.3,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b0.5,1000,0.909,55.346,247.593,0.923,0.159,0.764,0.935,0.208,0.7270000000000001,0.945,0.263,0.6819999999999999,0.95,0.402,0.5479999999999999,0.68025,2.0,2.0,0.5,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b0.75,1000,0.914,55.369,247.874,0.921,0.131,0.79,0.932,0.176,0.756,0.944,0.218,0.726,0.95,0.365,0.585,0.71425,2.0,2.0,0.75,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b1,1000,0.917,55.4,248.139,0.916,0.105,0.811,0.93,0.146,0.784,0.942,0.184,0.758,0.949,0.322,0.627,0.7450000000000001,2.0,2.0,1.0,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b0.1,1000,0.92,55.509,253.84,0.921,0.113,0.808,0.931,0.143,0.788,0.937,0.166,0.771,0.943,0.182,0.7609999999999999,0.782,0.25,0.25,0.1,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b0.2,1000,0.937,55.805,255.481,0.89,0.056,0.834,0.917,0.075,0.8420000000000001,0.924,0.089,0.8350000000000001,0.93,0.097,0.8330000000000001,0.8360000000000001,0.25,0.25,0.2,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b0.3,1000,0.938,56.599,256.404,0.789,0.027,0.762,0.853,0.038,0.815,0.885,0.048,0.837,0.901,0.053,0.848,0.8154999999999999,0.25,0.25,0.3,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b0.5,1000,0.935,58.583,256.881,0.616,0.016,0.6,0.697,0.022,0.6749999999999999,0.751,0.029,0.722,0.788,0.038,0.75,0.68675,0.25,0.25,0.5,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b0.75,1000,0.935,60.285,257.027,0.48,0.013,0.46699999999999997,0.566,0.019,0.5469999999999999,0.629,0.024,0.605,0.682,0.03,0.652,0.56775,0.25,0.25,0.75,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b1,1000,0.933,61.273,257.086,0.403,0.01,0.393,0.506,0.017,0.489,0.568,0.021,0.5469999999999999,0.621,0.027,0.594,0.5057499999999999,0.25,0.25,1.0,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.5_b0.1,1000,0.909,55.446,252.482,0.923,0.163,0.76,0.936,0.202,0.734,0.94,0.222,0.718,0.947,0.249,0.698,0.7274999999999999,0.5,0.5,0.1,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.5_b0.2,1000,0.92,55.509,253.84,0.921,0.113,0.808,0.931,0.143,0.788,0.937,0.166,0.771,0.943,0.182,0.7609999999999999,0.782,0.5,0.5,0.2,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.5_b0.3,1000,0.931,55.636,254.826,0.908,0.082,0.8260000000000001,0.924,0.102,0.8220000000000001,0.93,0.116,0.8140000000000001,0.935,0.128,0.807,0.81725,0.5,0.5,0.3,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.5_b0.5,1000,0.94,56.14,256.03,0.847,0.03,0.817,0.895,0.051,0.844,0.911,0.059,0.8520000000000001,0.921,0.068,0.853,0.8414999999999999,0.5,0.5,0.5,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.5_b0.75,1000,0.936,57.401,256.698,0.708,0.021,0.6869999999999999,0.779,0.029,0.75,0.823,0.037,0.7859999999999999,0.861,0.04,0.821,0.7609999999999999,0.5,0.5,0.75,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.5_b1,1000,0.935,58.583,256.881,0.616,0.016,0.6,0.697,0.022,0.6749999999999999,0.751,0.029,0.722,0.788,0.038,0.75,0.68675,0.5,0.5,1.0,20
