retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.75_b0.3,1000,0.792,12.702,300.898,0.932,0.524,0.40800000000000003,0.942,0.574,0.368,0.945,0.609,0.33599999999999997,0.951,0.669,0.2819999999999999,0.34850000000000003,0.75,,0.3,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.75_b0.5,1000,0.83,12.722,301.799,0.926,0.417,0.5090000000000001,0.932,0.467,0.465,0.941,0.499,0.44199999999999995,0.95,0.569,0.381,0.44925000000000004,0.75,,0.5,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.75_b0.75,1000,0.862,13.539,303.338,0.775,0.17,0.605,0.888,0.278,0.61,0.926,0.361,0.5650000000000001,0.942,0.457,0.48499999999999993,0.5662499999999999,0.75,,0.75,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.75_b1,1000,0.825,15.728,304.795,0.515,0.048,0.467,0.575,0.078,0.49699999999999994,0.637,0.121,0.516,0.805,0.291,0.514,0.4985,0.75,,1.0,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1_b0.1,1000,0.756,12.718,299.857,0.935,0.658,0.277,0.943,0.71,0.23299999999999998,0.947,0.74,0.20699999999999996,0.954,0.765,0.18899999999999995,0.22649999999999998,1.0,,0.1,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1_b0.2,1000,0.765,12.716,300.199,0.935,0.609,0.32600000000000007,0.944,0.671,0.2729999999999999,0.946,0.7,0.246,0.952,0.731,0.22099999999999997,0.26649999999999996,1.0,,0.2,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1_b0.3,1000,0.78,12.708,300.529,0.933,0.569,0.3640000000000001,0.943,0.625,0.31799999999999995,0.945,0.657,0.2879999999999999,0.953,0.698,0.255,0.30625,1.0,,0.3,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1_b0.5,1000,0.807,12.697,301.263,0.93,0.488,0.44200000000000006,0.94,0.526,0.4139999999999999,0.943,0.565,0.378,0.951,0.627,0.32399999999999995,0.38949999999999996,1.0,,0.5,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1_b0.75,1000,0.843,12.739,302.071,0.923,0.375,0.548,0.931,0.433,0.49800000000000005,0.938,0.475,0.46299999999999997,0.947,0.541,0.4059999999999999,0.47874999999999995,1.0,,0.75,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1_b1,1000,0.862,13.539,303.338,0.775,0.17,0.605,0.888,0.278,0.61,0.926,0.361,0.5650000000000001,0.942,0.457,0.48499999999999993,0.5662499999999999,1.0,,1.0,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1.5_b0.1,1000,0.754,12.722,299.758,0.934,0.673,0.261,0.943,0.721,0.22199999999999998,0.947,0.753,0.19399999999999995,0.954,0.774,0.17999999999999994,0.21424999999999997,1.5,,0.1,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1.5_b0.2,1000,0.758,12.715,299.966,0.935,0.642,0.29300000000000004,0.944,0.698,0.246,0.947,0.727,0.21999999999999997,0.954,0.754,0.19999999999999996,0.23975,1.5,,0.2,10
